"cell_line","reported_sex","XIST_expression_level","XIST_expression","XIST_log_expression","SRY_expression_level","SRY_expression","SRY_log_expression","RPS4Y1_expression_level","RPS4Y1_expression","RPS4Y1_log_expression","ZFY_expression_level","ZFY_expression","ZFY_log_expression","TGIF2LY_expression_level","TGIF2LY_expression","TGIF2LY_log_expression","PCDH11Y_expression_level","PCDH11Y_expression","PCDH11Y_log_expression","TBL1Y_expression_level","TBL1Y_expression","TBL1Y_log_expression","USP9Y_expression_level","USP9Y_expression","USP9Y_log_expression","DDX3Y_expression_level","DDX3Y_expression","DDX3Y_log_expression","UTY_expression_level","UTY_expression","UTY_log_expression","TMSB4Y_expression_level","TMSB4Y_expression","TMSB4Y_log_expression","NLGN4Y_expression_level","NLGN4Y_expression","NLGN4Y_log_expression","KDM5D_expression_level","KDM5D_expression","KDM5D_log_expression","EIF1AY_expression_level","EIF1AY_expression","EIF1AY_log_expression","RPS4Y2_expression_level","RPS4Y2_expression","RPS4Y2_log_expression"
"SNU685_ENDOMETRIUM","female","low_expression",3962,8.2845042272585,"low_expression",0,NA,"low_expression",48,3.87120101090789,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",7,1.94591014905531,"low_expression",22,3.09104245335832,"low_expression",4,1.38629436111989,"low_expression",8,2.07944154167984,"low_expression",2,0.693147180559945,"low_expression",12,2.484906649788,"low_expression",7,1.94591014905531,"low_expression",0,NA
"SNU719_STOMACH","male","low_expression",45,3.80666248977032,"low_expression",2,0.693147180559945,"high_expression",13854,9.53632927858255,"high_expression",1436,7.26961674960817,"low_expression",0,NA,"low_expression",0,NA,"low_expression",1,0,"low_expression",5,1.6094379124341,"low_expression",14,2.63905732961526,"high_expression",2758,7.92226105835325,"high_expression",272,5.605802066296,"low_expression",1,0,"high_expression",8063,8.99504097468502,"high_expression",3269,8.09223940672421,"low_expression",2,0.693147180559945
"SNU738_CENTRAL_NERVOUS_SYSTEM","male","low_expression",53,3.97029191355212,"low_expression",0,NA,"low_expression",67,4.20469261939097,"low_expression",6,1.79175946922805,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",27,3.29583686600433,"low_expression",9,2.19722457733622,"low_expression",4,1.38629436111989,"low_expression",77,4.34380542185368,"low_expression",3,1.09861228866811,"low_expression",2,0.693147180559945,"low_expression",0,NA
"SNU761_LIVER","male","low_expression",95,4.55387689160054,"low_expression",0,NA,"low_expression",107,4.67282883446191,"low_expression",10,2.30258509299405,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",19,2.94443897916644,"low_expression",59,4.07753744390572,"low_expression",14,2.63905732961526,"low_expression",2,0.693147180559945,"low_expression",1,0,"low_expression",8,2.07944154167984,"low_expression",12,2.484906649788,"low_expression",0,NA
"SNU81_LARGE_INTESTINE","male","low_expression",83,4.4188406077966,"low_expression",0,NA,"low_expression",128,4.85203026391962,"low_expression",17,2.83321334405622,"low_expression",0,NA,"low_expression",1,0,"low_expression",1,0,"low_expression",22,3.09104245335832,"low_expression",54,3.98898404656427,"low_expression",7,1.94591014905531,"low_expression",3,1.09861228866811,"low_expression",5,1.6094379124341,"low_expression",10,2.30258509299405,"low_expression",10,2.30258509299405,"low_expression",0,NA
"SNU840_OVARY","female","low_expression",45248,10.7199137492562,"low_expression",0,NA,"low_expression",38,3.63758615972639,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",6,1.79175946922805,"low_expression",11,2.39789527279837,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",11,2.39789527279837,"low_expression",12,2.484906649788,"low_expression",0,NA
"SNU869_BILIARY_TRACT",NA,"low_expression",64,4.15888308335967,"low_expression",0,NA,"low_expression",61,4.11087386417331,"low_expression",12,2.484906649788,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",33,3.49650756146648,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",0,NA,"low_expression",7,1.94591014905531,"low_expression",5,1.6094379124341,"low_expression",0,NA
"SNU878_LIVER","female","low_expression",94,4.54329478227,"low_expression",0,NA,"low_expression",116,4.75359019110636,"low_expression",5,1.6094379124341,"low_expression",0,NA,"low_expression",0,NA,"low_expression",1,0,"low_expression",28,3.3322045101752,"low_expression",33,3.49650756146648,"low_expression",9,2.19722457733622,"low_expression",5,1.6094379124341,"low_expression",0,NA,"low_expression",24,3.17805383034795,"low_expression",22,3.09104245335832,"low_expression",0,NA
"SNU886_LIVER","male","low_expression",80,4.38202663467388,"low_expression",0,NA,"high_expression",68346,11.132338318128,"high_expression",3922,8.27435700675629,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",83,4.4188406077966,"high_expression",27800,10.2327912996787,"high_expression",4091,8.3165447179294,"high_expression",336,5.8171111599632,"intermediate_expression",445,6.09807428216624,"high_expression",12163,9.40615383561844,"high_expression",7563,8.93102321585603,"intermediate_expression",14,2.63905732961526
"SNU899_UPPER_AERODIGESTIVE_TRACT","male","low_expression",140,4.9416424226093,"low_expression",0,NA,"low_expression",174,5.15905529921453,"low_expression",17,2.83321334405622,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"low_expression",13,2.56494935746154,"low_expression",86,4.45434729625351,"low_expression",13,2.56494935746154,"low_expression",0,NA,"low_expression",3,1.09861228866811,"low_expression",14,2.63905732961526,"low_expression",14,2.63905732961526,"low_expression",0,NA
"SNU8_OVARY","female","low_expression",72,4.27666611901606,"low_expression",0,NA,"low_expression",56,4.02535169073515,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",14,2.63905732961526,"low_expression",36,3.58351893845611,"low_expression",8,2.07944154167984,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",12,2.484906649788,"low_expression",4,1.38629436111989,"low_expression",0,NA
"SNUC1_LARGE_INTESTINE","male","low_expression",18,2.89037175789616,"low_expression",0,NA,"low_expression",38,3.63758615972639,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",1,0,"low_expression",4,1.38629436111989,"low_expression",12,2.484906649788,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",4,1.38629436111989,"low_expression",2,0.693147180559945,"low_expression",0,NA
"SNUC2A_LARGE_INTESTINE","female","low_expression",89,4.48863636973214,"low_expression",0,NA,"low_expression",44,3.78418963391826,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",15,2.70805020110221,"low_expression",16,2.77258872223978,"low_expression",3,1.09861228866811,"low_expression",1,0,"low_expression",0,NA,"low_expression",10,2.30258509299405,"low_expression",7,1.94591014905531,"low_expression",0,NA
"SNUC4_LARGE_INTESTINE","male","low_expression",89,4.48863636973214,"low_expression",0,NA,"high_expression",33477,10.4186139148538,"high_expression",3572,8.18088094199639,"low_expression",0,NA,"low_expression",0,NA,"low_expression",2,0.693147180559945,"high_expression",6316,8.75084137537553,"high_expression",15091,9.62185381861855,"low_expression",21,3.04452243772342,"high_expression",738,6.60394382460047,"low_expression",2,0.693147180559945,"high_expression",6321,8.7516327024723,"high_expression",3829,8.25035895147729,"low_expression",4,1.38629436111989
"SNUC5_LARGE_INTESTINE","female","low_expression",114,4.7361984483945,"low_expression",0,NA,"low_expression",115,4.74493212836325,"low_expression",10,2.30258509299405,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"low_expression",15,2.70805020110221,"low_expression",48,3.87120101090789,"low_expression",7,1.94591014905531,"low_expression",2,0.693147180559945,"low_expression",4,1.38629436111989,"low_expression",15,2.70805020110221,"low_expression",13,2.56494935746154,"low_expression",0,NA
"SQ1_LUNG",NA,"low_expression",78,4.35670882668959,"low_expression",0,NA,"high_expression",37506,10.5322561991599,"high_expression",2445,7.80180040190897,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"high_expression",4040,8.3039999709552,"high_expression",15333,9.63776264743639,"high_expression",1772,7.47986413116503,"high_expression",1374,7.22548147278229,"low_expression",8,2.07944154167984,"high_expression",2640,7.87853419614036,"high_expression",4499,8.41161042884117,"low_expression",5,1.6094379124341
"SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",136,4.91265488573605,"low_expression",0,NA,"low_expression",161,5.08140436498446,"low_expression",9,2.19722457733622,"low_expression",0,NA,"low_expression",1,0,"low_expression",1,0,"low_expression",16,2.77258872223978,"low_expression",53,3.97029191355212,"low_expression",19,2.94443897916644,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",24,3.17805383034795,"low_expression",27,3.29583686600433,"low_expression",0,NA
"ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","female","low_expression",85293,11.3538476668064,"low_expression",1,0,"low_expression",339,5.82600010738045,"low_expression",24,3.17805383034795,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"low_expression",52,3.95124371858143,"low_expression",123,4.81218435537242,"low_expression",45,3.80666248977032,"low_expression",7,1.94591014905531,"low_expression",3,1.09861228866811,"low_expression",41,3.71357206670431,"low_expression",44,3.78418963391826,"low_expression",0,NA
"STM9101_SOFT_TISSUE",NA,"low_expression",9,2.19722457733622,"high_expression",7,1.94591014905531,"high_expression",20598,9.93294926268575,"high_expression",1539,7.33888813383888,"low_expression",0,NA,"high_expression",2410,7.7873820264847,"high_expression",264,5.57594910314632,"high_expression",4537,8.42002127966396,"high_expression",13231,9.49031784004241,"high_expression",1503,7.31521838975297,"high_expression",212,5.35658627467201,"intermediate_expression",755,6.62671774924902,"high_expression",6588,8.79300509129753,"high_expression",2153,7.67461749736436,"low_expression",6,1.79175946922805
"SU8686_PANCREAS","female","low_expression",35732,10.4838019248217,"low_expression",0,NA,"low_expression",102,4.62497281328427,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",19,2.94443897916644,"low_expression",0,NA,"low_expression",3,1.09861228866811,"low_expression",0,NA,"low_expression",16,2.77258872223978,"low_expression",2,0.693147180559945,"low_expression",0,NA
"SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",215,5.37063802812766,"intermediate_expression",3,1.09861228866811,"high_expression",82292,11.3180291765941,"high_expression",1961,7.58120982619635,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"high_expression",5017,8.52058742448425,"high_expression",13961,9.54402300698865,"high_expression",4835,8.48363640788739,"high_expression",154,5.03695260241363,"high_expression",1531,7.33367639565768,"high_expression",4979,8.51298434664218,"high_expression",8475,9.04487593224865,"low_expression",8,2.07944154167984
"SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",58,4.06044301054642,"low_expression",1,0,"high_expression",40974,10.6206929981891,"high_expression",851,6.74641212857337,"low_expression",0,NA,"low_expression",0,NA,"low_expression",1,0,"high_expression",1110,7.01211529430638,"high_expression",4737,8.46315930292375,"high_expression",2789,7.93343838762749,"low_expression",1,0,"low_expression",2,0.693147180559945,"high_expression",7380,8.90652891759452,"high_expression",4317,8.37031599555548,"intermediate_expression",10,2.30258509299405
"SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",45,3.80666248977032,"low_expression",0,NA,"high_expression",61677,11.029666368922,"high_expression",1529,7.33236920592906,"low_expression",0,NA,"intermediate_expression",75,4.31748811353631,"low_expression",0,NA,"high_expression",4074,8.31238059678675,"high_expression",15300,9.63560810738053,"high_expression",4890,8.49494758246892,"high_expression",104,4.64439089914137,"low_expression",13,2.56494935746154,"high_expression",4312,8.36915711258883,"high_expression",6953,8.84692850009902,"low_expression",3,1.09861228866811
"SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","female","low_expression",36857,10.5148008388719,"low_expression",0,NA,"low_expression",139,4.93447393313069,"low_expression",8,2.07944154167984,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",20,2.99573227355399,"low_expression",53,3.97029191355212,"low_expression",18,2.89037175789616,"low_expression",9,2.19722457733622,"low_expression",18,2.89037175789616,"low_expression",10,2.30258509299405,"low_expression",24,3.17805383034795,"low_expression",1,0
"SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",155,5.04342511691925,"low_expression",0,NA,"low_expression",176,5.17048399503815,"low_expression",5,1.6094379124341,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",31,3.43398720448515,"low_expression",67,4.20469261939097,"low_expression",14,2.63905732961526,"low_expression",3,1.09861228866811,"low_expression",2,0.693147180559945,"low_expression",14,2.63905732961526,"low_expression",16,2.77258872223978,"low_expression",1,0
"SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",51,3.93182563272433,"low_expression",0,NA,"low_expression",73,4.29045944114839,"low_expression",1,0,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",2,0.693147180559945,"low_expression",12,2.484906649788,"low_expression",34,3.52636052461616,"low_expression",3,1.09861228866811,"low_expression",1,0,"low_expression",0,NA,"low_expression",10,2.30258509299405,"low_expression",13,2.56494935746154,"low_expression",0,NA
"SUIT2_PANCREAS","male","low_expression",118,4.77068462446567,"low_expression",0,NA,"low_expression",124,4.82028156560504,"low_expression",12,2.484906649788,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"low_expression",23,3.13549421592915,"low_expression",51,3.93182563272433,"low_expression",10,2.30258509299405,"low_expression",5,1.6094379124341,"low_expression",1,0,"low_expression",24,3.17805383034795,"low_expression",19,2.94443897916644,"low_expression",0,NA
"SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",90,4.49980967033027,"low_expression",0,NA,"high_expression",24343,10.0999996128494,"high_expression",3229,8.07992777075827,"low_expression",0,NA,"low_expression",0,NA,"high_expression",477,6.16751649088834,"high_expression",7484,8.92052268739398,"high_expression",25280,10.1377688482608,"high_expression",4934,8.5039052970893,"high_expression",603,6.40191719672719,"intermediate_expression",1227,7.11232744471091,"high_expression",13172,9.48584864349625,"high_expression",8548,9.05345261643904,"high_expression",857,6.75343791859778
"SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","female","low_expression",28766,10.2669494131638,"low_expression",0,NA,"low_expression",24,3.17805383034795,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"low_expression",0,NA,"low_expression",14,2.63905732961526,"low_expression",1,0,"low_expression",1,0,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",6,1.79175946922805,"low_expression",0,NA
"SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",178,5.18178355029209,"low_expression",0,NA,"low_expression",162,5.08759633523238,"low_expression",11,2.39789527279837,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",17,2.83321334405622,"low_expression",80,4.38202663467388,"low_expression",3,1.09861228866811,"low_expression",3,1.09861228866811,"low_expression",1,0,"low_expression",22,3.09104245335832,"low_expression",9,2.19722457733622,"low_expression",1,0
